C07645,6112
C00756,6112
C04236,6112
C00037,6112
C00058,6112
C05747,6112
C02764,6112
C07649,6112
C08492,6112
C16586,6112
C05167,6112
C00138,6112
C00473,6112
C00096,6112
C00101,6112
C00105,6112
C00006,6112
C01646,6112
C06010,6112
C00458,6112
C16596,6112
C05759,6112
C00004,6112
C00022,6112
C00001,6112
C00094,6112
C00363,6112
C02743,6112
C21748,6112
C00576,6112
C00046,6112
C03506,6112
C05762,6112
C00169,6112
C00011,6112
C00084,6112
C06611,6112
C00562,6112
C05698,6112
C16310,6112
C00095,6112
C00081,6112
C00294,6112
C03723,6112
C01545,6112
C00085,6112
C00364,6112
C00705,6112
C00028,6112
C04633,6112
C00286,6112
C00144,6112
C01077,6112
C05444,6112
C00043,6112
C20377,6112
C00103,6112
C00900,6112
C05577,6112
C03741,6112
C04574,6112
C04489,6112
C14818,6112
C15973,6112
C18902,6112
C00154,6112
C00024,6112
C00040,6112
C00668,6112
C06006,6112
C16595,6112
C00126,6112
C00042,6112
C00003,6112
C16551,6112
C01643,6112
C00035,6112
C00074,6112
C00143,6112
C00475,6112
C00021,6112
C00206,6112
C01346,6112
C14099,6112
C00212,6112
C05335,6112
C07490,6112
C01563,6112
C20864,6112
C00258,6112
C01172,6112
C00118,6112
C02356,6112
C00129,6112
C00242,6112
C00233,6112
C00119,6112
C00117,6112
C00014,6112
C00299,6112
C06612,6112
C00279,6112
C01931,6112
C01450,6112
C01609,6112
C04620,6112
C00137,6112
C16219,6112
C00685,6112
C04376,6111
C04302,6111
C00857,6111
C17234,6111
C00188,6111
C00666,6111
C03492,6111
C02051,6111
C02232,6111
C00263,6111
C00493,6111
C01100,6111
C07086,6111
C02097,6111
C00248,6111
C15496,6111
C00269,6111
C02637,6111
C03794,6111
C00239,6111
C17556,6111
C01024,6111
C01653,6111
C00931,6111
C00842,6111
C01638,6111
C06508,6111
C00894,6111
C16619,6111
C00631,6111
C00302,6111
C15498,6111
C00957,6111
C02554,6111
C02984,6111
C00061,6111
C03150,6111
C03175,6111
C00559,6111
C00062,6111
C03373,6111
C00680,6111
C00568,6111
C00921,6111
C03479,6111
C03127,6111
C02412,6111
C05198,6111
C01134,6111
C01644,6111
C06056,6111
C00116,6111
C00082,6111
C00227,6111
C00214,6111
C01645,6111
C04272,6111
C01269,6111
C00385,6111
C00251,6111
C00122,6111
C03090,6111
C16832,6111
C14145,6111
C04807,6111
C04309,6111
C00877,6111
C00886,6111
C01762,6111
C00579,6111
C01102,6111
C16618,6111
C06055,6111
C00522,6111
C00066,6111
C00387,6111
C16736,6111
C03232,6111
C03125,6111
C06007,6111
C02972,6111
C01651,6111
C01094,6111
C00255,6111
C02163,6111
C00203,6111
C00415,6111
C02992,6111
C11907,6111
C05946,6111
C00620,6111
C04377,6111
C04751,6111
C01636,6111
C00148,6111
C16237,6111
C01267,6111
C00079,6111
C05947,6111
C04352,6111
C03511,6111
C00327,6111
C00231,6111
C04039,6111
C01639,6111
C00166,6111
C00966,6111
C04646,6111
C04823,6111
C16634,6111
C00536,6111
C00180,6111
C01179,6111
C01051,6111
C05686,6111
C02047,6111
C01144,6111
C00108,6111
C03356,6111
C00430,6111
C01300,6111
C03082,6111
C00463,6111
C00059,6111
C01177,6111
C01648,6111
C00047,6111
C00254,6111
C03838,6111
C01642,6111
C00256,6111
C00860,6111
C00337,6111
C04640,6111
C00078,6111
C04501,6111
C03406,6111
C00445,6111
C06156,6111
C06250,6111
C00441,6111
C00224,6111
C01635,6111
C00636,6111
C01081,6111
C05691,6111
C00234,6111
C00438,6111
C01290,6110
C05262,6110
C00882,6110
C05260,6110
C03391,6110
C01209,6110
C01097,6110
C02702,6110
C00787,6110
C16337,6110
C04181,6110
C05272,6110
C20905,6110
C15667,6110
C02839,6110
C03161,6110
C05841,6110
C00506,6110
C00606,6110
C03221,6110
C05840,6110
C01650,6110
C01649,6110
C06504,6110
C05264,6110
C04405,6110
C03069,6110
C02553,6110
C04752,6110
C05268,6110
C05275,6110
C16636,6110
C05273,6110
C00241,6110
C01977,6110
C01419,6110
C00369,6110
C05692,6110
C00235,6110
C00821,6110
C16333,6110
C05276,6110
C16329,6110
C14463,6110
C05266,6110
C06481,6110
C03024,6110
C03785,6110
C00275,6110
C00437,6110
C00390,6110
C01929,6110
C05729,6110
C02739,6110
C00120,6110
C16469,6110
C05271,6110
C05258,6110
C00640,6110
C00399,6110
C16336,6109
C05778,6109
C00658,6109
C04006,6109
C00257,6109
C00162,6109
C03460,6109
C00170,6109
C03512,6109
C00295,6109
C02962,6109
C21751,6109
C00106,6109
C18096,6109
C16675,6109
C00315,6109
C00670,6109
C05922,6109
C16332,6109
C01652,6109
C06148,6109
C05116,6109
C04884,6109
C04188,6109
C00164,6109
C01103,6109
C16328,6109
C01233,6109
C04494,6109
C05527,6109
C03345,6109
C06135,6109
C05923,6109
C11946,6108
C05697,6108
C05668,6108
C06000,6108
C16468,6108
C00088,6108
C05689,6108
C05998,6108
C11947,6108
C02191,6108
C00186,6108
C00054,6108
C00168,6108
C01086,6108
C14144,6108
C04242,6108
C00378,6108
C00151,6108
C04896,6108
C03546,6108
C05067,6108
C11945,6108
C15585,6108
C01122,6108
C02520,6107
C00086,6107
C00189,6107
C03892,6107
C20648,6107
C03722,6107
C00911,6107
C00672,6107
C00334,6107
C01165,6107
C00179,6107
C05379,6107
C00194,6107
C06002,6107
C01345,6107
C01242,6107
C20796,6107
C03800,6106
C00229,6106
C04737,6106
C04250,6106
C06506,6106
C00213,6106
C00942,6106
C00546,6106
C21440,6106
C15811,6106
C11475,6106
C00575,6106
C00826,6106
C15812,6106
C12215,6105
C00245,6105
C00498,6105
C03360,6105
C12214,6105
C05774,6105
C02336,6105
C06505,6105
C13378,6105
C01250,6105
C06755,6105
C00853,6105
C00870,6105
C00345,6105
C00541,6105
C00440,6105
C02741,6105
C01909,6105
C03742,6104
C00561,6104
C05936,6104
C03287,6104
C00988,6104
C00089,6104
C20246,6104
C05713,6104
C05839,6104
C01344,6104
C08325,6104
C05838,6104
C00637,6104
C05634,6104
C08334,6104
C04691,6104
C01304,6104
C00490,6104
C01594,6104
C00844,6104
C00963,6104
C11038,6104
C02659,6104
C21749,6104
C05712,6104
C00232,6104
C18796,6104
C00531,6104
C05143,6104
C01672,6103
C02282,6103
C00624,6103
C04734,6103
C00605,6103
C04732,6103
C03120,6103
C04332,6103
C00133,6103
C00083,6103
C03523,6103
C06001,6103
C03880,6103
C05898,6102
C01978,6102
C01157,6102
C00012,6102
C20446,6102
C03912,6102
C01449,6102
C00222,6102
C00140,6102
C05893,6102
C00511,6102
C05993,6102
C00404,6102
C00132,6102
C00204,6102
C05983,6102
C04281,6102
C11638,6102
C17023,6102
C04327,6102
C00053,6101
C05699,6101
C03451,6101
C00673,6101
C05359,6101
C01674,6101
C02291,6101
C05985,6101
C20247,6101
C00350,6101
C04666,6101
C00264,6101
C06754,6101
C04874,6100
C00110,6100
C03972,6100
C00433,6100
C03263,6100
C00582,6100
C01149,6099
C05551,6099
C11434,6099
C06614,6099
C02170,6099
C00416,6099
C05665,6099
C11823,6099
C00681,6099
C00349,6099
C02835,6099
C04730,6099
C16502,6099
C00395,6099
C00804,6099
C11924,6099
C01213,6099
C02576,6099
C02670,6099
C01181,6099
C04554,6099
C04051,6099
C02946,6099
C00641,6099
C03461,6099
C06615,6099
C00124,6099
C05130,6099
C00818,6099
C05635,6099
C05766,6098
C12739,6098
C11437,6098
C00173,6098
C02320,6098
C22159,6098
C05768,6098
C03862,6098
C04133,6098
C22160,6098
C01228,6098
C00356,6097
C01327,6097
C01212,6097
C03193,6097
C00409,6097
C05695,6097
C05711,6097
C02512,6097
C03272,6097
C22151,6097
C05270,6097
C01132,6097
C00512,6097
C22150,6097
C02166,6097
C03740,6097
C05670,6097
C05951,6097
C06114,6097
C05844,6097
C00045,6097
C05897,6097
C03363,6097
C04851,6097
C06249,6096
C04916,6096
C04631,6096
C05267,6096
C01050,6096
C00153,6096
C05259,6096
C16334,6096
C06715,6096
C16635,6096
C16471,6096
C16330,6096
C05261,6096
C01092,6096
C00993,6096
C05263,6096
C04681,6096
C05921,6096
C05265,6096
C04735,6096
C16338,6096
C00615,6095
C00310,6095
C00253,6095
C07335,6095
C00217,6095
C05752,6095
C03294,6094
C01222,6094
C00692,6094
C04261,6094
C04556,6094
C01137,6094
C00542,6094
C01190,6094
C00198,6094
C16236,6094
C22154,6093
C04311,6093
C22155,6093
C00688,6093
C05745,6093
C01236,6093
C01112,6093
C00864,6093
C05764,6093
C03306,6093
C05749,6093
C05755,6093
C05726,6093
C04877,6093
C00175,6093
C00785,6093
C05223,6093
C05761,6093
C02686,6093
C19673,6092
C00794,6092
C00614,6092
C19847,6092
C00740,6092
C00721,6092
C02505,6092
C11215,6092
C06697,6092
C01118,6091
C04432,6091
C01035,6091
C04882,6091
C04702,6091
C07293,6091
C11435,6091
C04142,6091
C03023,6091
C02532,6091
C20375,6091
C07292,6091
C00301,6091
C01188,6090
C04462,6090
C00209,6090
C11811,6090
C01268,6090
C02693,6090
C03939,6090
C03620,6090
C15565,6090
C01659,6090
C09815,6090
C00313,6090
C11453,6090
C00353,6090
C00341,6090
C01847,6089
C00462,6089
C05928,6089
C02463,6089
C06244,6087
C00184,6087
C11436,6087
C05763,6087
C03078,6087
C05748,6087
C00683,6087
C05754,6087
C05760,6087
C04246,6087
C06507,6087
C05751,6087
C05758,6087
C02999,6086
C00693,6086
C02469,6086
C04079,6086
C02713,6086
C00831,6086
C03895,6086
C15527,6086
C04778,6086
C00645,6086
C15999,6086
C02593,6085
C06503,6085
C00986,6085
C01167,6085
C05274,6085
C01832,6085
C01944,6085
C05892,6085
C00585,6085
C00178,6084
C01037,6084
C03680,6084
C00159,6084
C04478,6084
C01935,6084
C04442,6084
C16466,6084
C01063,6084
C01000,6083
C00997,6083
C00405,6083
C03561,6082
C18026,6082
C00366,6081
C00157,6081
C05172,6081
C00344,6081
C05512,6081
C16565,6081
C03319,6080
C03617,6079
C11439,6079
C04258,6079
C00417,6079
C16335,6079
C16331,6079
C19845,6079
C11440,6079
C00439,6078
C03508,6078
C01146,6077
C00340,6077
C03899,6077
C03402,6077
C15996,6077
C00435,6077
C02929,6077
C00121,6076
C04582,6076
C00627,6075
C04911,6075
C02737,6075
C06060,6074
C16389,6074
C00300,6074
C07118,6074
C16339,6074
C16169,6074
C16470,6074
C00798,6074
C01079,6074
C16173,6074
C01170,6074
C01153,6074
C16376,6074
C01187,6073
C00760,6072
C21018,6072
C15975,6072
C15979,6072
C15977,6072
C00272,6072
C00380,6071
C00266,6070
C06136,6070
C15978,6070
C04121,6070
C15974,6070
C21017,6070
C00243,6070
C15976,6070
C00018,6070
C02876,6069
C05394,6069
C05403,6069
C16254,6069
C06157,6069
C02380,6069
C05796,6069
C09820,6068
C06714,6068
C16614,6068
C05819,6068
C16615,6068
C04652,6068
C09819,6068
C00218,6067
C22158,6067
C22157,6067
C01801,6065
C07648,6065
C00483,6065
C03758,6065
C11826,6064
C00856,6064
C11827,6064
C00662,6063
C00667,6063
C00719,6062
C00032,6062
C07054,6062
C04932,6061
C03735,6061
C01171,6061
C00424,6060
C16240,6060
C16239,6060
C04738,6060
C06509,6059
C01640,6059
C04824,6059
C05702,6058
C01229,6058
C00984,6057
C01353,6057
C07090,6056
C16476,6056
C05309,6056
C15586,6055
C15653,6055
C00268,6055
C15587,6055
C04570,6054
C04253,6054
C01062,6054
C04425,6054
C00402,6053
C00726,6052
C02489,6052
C11355,6051
C11736,6051
C00357,6050
C04340,6050
C00632,6050
C00791,6050
C04122,6047
C03806,6046
C06567,6046
C16672,6046
C00191,6046
C00250,6046
C01866,6046
C00331,6046
C00446,6045
C04419,6045
C02967,6045
C04919,6043
C00270,6043
C11735,6042
C05696,6041
C03586,6041
C00240,6041
C03692,6040
C15532,6040
C06510,6040
C00314,6040
C00429,6039
C21028,6039
C05775,6038
C00492,6038
C00156,6038
C21153,6038
C05402,6037
C00282,6037
C00601,6037
C01613,6037
C05404,6037
C02582,6036
C04153,6036
C02103,6036
C02315,6036
C00630,6035
C15980,6035
C00543,6034
C00534,6034
C01043,6034
C02565,6033
C16631,6032
C02642,6032
C21029,6032
C00647,6031
C03657,6031
C12838,6030
C18304,6030
C16477,6030
C18309,6030
C00181,6030
C04431,6030
C12834,6030
C18242,6030
C04160,6030
C06054,6029
C02714,6029
C16630,6029
C03765,6029
C06037,6029
C00436,6028
C00090,6028
C03688,6027
C01235,6027
C06126,6027
C05400,6027
C01083,6027
C05401,6027
C03231,6027
C00328,6027
C05399,6027
C01637,6026
C01279,6026
C02225,6026
C00817,6025
C16633,6024
C15522,6023
C01019,6023
C16487,6023
C03516,6022
C00379,6021
C01281,6021
C00127,6021
C01299,6021
C14830,6020
C00325,6020
C00305,6019
C04225,6019
C05381,6018
C18091,6017
C05421,6016
C02730,6016
C02939,6015
C00590,6015
C12205,6015
C02325,6015
C02646,6015
C15804,6013
C15806,6013
C05250,6013
C05326,6013
C15807,6013
C15805,6013
C15489,6013
C03194,6012
C02222,6012
C12835,6011
C03114,6011
C00468,6011
C18243,6011
C06329,6011
C02954,6011
C18305,6011
C05332,6010
C00800,6009
C01099,6009
C01089,6008
C02376,6008
C15809,6006
C01885,6006
C02700,6006
C04706,6005
C18310,6005
C07091,6005
C00247,6005
C20904,6004
C05973,6004
C00885,6003
C05640,6002
C05413,6001
C01371,6001
C06377,6000
C06376,6000
C16739,5999
C03427,5999
C01219,5998
C04233,5997
C00669,5997
C00846,5996
C06103,5996
C02953,5996
C02411,5994
C04675,5993
C04230,5993
C01586,5993
C00504,5992
C04438,5992
C04506,5991
C05653,5990
C15584,5989
C00691,5987
C02938,5987
C16074,5987
C20463,5987
C09814,5987
C00780,5986
C04043,5986
C03160,5986
C00850,5985
C14852,5985
C06125,5985
C14786,5985
C14787,5985
C19586,5985
C07282,5985
C14800,5985
C03284,5984
C01656,5984
C17952,5983
C17962,5983
C07281,5983
C00679,5983
C15854,5983
C04650,5983
C15853,5983
C17949,5983
C06206,5982
C02133,5982
C04349,5979
C05829,5979
C11529,5979
C05638,5979
C00398,5979
C00406,5978
C21015,5977
C01880,5977
C04088,5977
C21387,5976
C02538,5976
C21386,5976
C02429,5976
C21388,5976
C05966,5975
C03771,5975
C11538,5975
C01045,5974
C20120,5973
C00689,5973
C01278,5972
C05197,5972
C05312,5972
C05196,5972
C01507,5972
C05199,5972
C04257,5971
C00514,5969
C14840,5968
C14839,5968
C01888,5968
C05906,5967
C09736,5967
C00488,5967
C01617,5967
C06407,5967
C00974,5967
C00461,5967
C21417,5967
C05909,5967
C02906,5967
C21418,5967
C16415,5967
C03648,5967
C00739,5967
C09751,5967
C01378,5967
C00515,5966
C06730,5966
C06790,5966
C06753,5965
C11173,5964
C06397,5962
C04454,5961
C15673,5960
C02780,5960
C14851,5960
C14802,5960
C01494,5960
C16396,5959
C20238,5957
C01182,5956
C04593,5956
C03926,5955
C06378,5955
C02782,5955
C05827,5954
C00501,5954
C05581,5954
C05583,5954
C02923,5953
C00792,5953
C15547,5952
C02218,5949
C00259,5949
C05422,5947
C07073,5946
C16561,5946
C16609,5946
C07572,5946
C16608,5946
C01326,5945
C16399,5943
C01110,5942
C00499,5942
C06241,5938
C06482,5937
C14806,5936
C14868,5936
C14864,5936
C14874,5936
C21758,5936
C14863,5936
C14791,5936
C13645,5936
C14805,5936
C11583,5936
C14858,5936
C16738,5936
C14856,5936
C14871,5936
C14855,5936
C14857,5936
C14804,5936
C14803,5936
C14792,5936
C14859,5936
C14847,5936
C14870,5936
C11088,5936
C11278,5936
C14865,5936
C14793,5936
C14861,5936
C14848,5936
C01322,5936
C05651,5935
C00828,5935
C00491,5933
C11540,5933
C08249,5932
C04512,5932
C03103,5932
C17510,5932
C17509,5932
C04805,5931
C05356,5931
C04742,5931
C04575,5929
C03684,5928
C00996,5928
C00999,5928
C01216,5927
C01962,5927
C02475,5927
C00333,5927
C03227,5927
C01142,5926
C01260,5925
C01040,5925
C06112,5924
C02612,5924
C06406,5920
C00905,5920
C06323,5918
C06324,5918
C00593,5918
C00533,5915
C16612,5914
C00663,5911
C01289,5909
C00422,5908
C04322,5908
C17207,5907
C02492,5907
C04115,5906
C03239,5905
C00195,5905
C02265,5905
C00544,5904
C00547,5902
C01031,5902
C16637,5902
C05587,5901
C05588,5901
C05589,5901
C00788,5901
C00230,5901
C03372,5900
C00510,5900
C02112,5899
C06416,5898
C03589,5896
C03089,5896
C06408,5896
C05639,5895
C00339,5895
C21300,5895
C21299,5895
C00751,5895
C05636,5895
C05127,5895
C05637,5895
C05364,5895
C03715,5894
C05715,5892
C01401,5892
C05714,5892
C03431,5889
C06398,5888
C05817,5887
C03129,5885
C21113,5882
C06113,5879
C21016,5877
C00558,5875
C00346,5874
C00355,5873
C00412,5872
C12455,5871
C02350,5871
C01595,5870
C00418,5867
C19080,5867
C19085,5867
C02211,5867
C11539,5867
C00280,5867
C19078,5867
C05361,5866
C06473,5862
C04186,5862
C02631,5861
C03824,5860
C04287,5857
C03058,5856
C02214,5856
C00797,5854
C06599,5851
C06598,5851
C16181,5851
C16182,5851
C06610,5851
C06988,5851
C06597,5851
C01872,5851
C06752,5851
C06609,5851
C03921,5850
C00165,5850
C02514,5849
C01010,5848
C03585,5847
C01879,5845
C00596,5844
C05852,5840
C01036,5839
C01061,5836
C04112,5833
C16474,5833
C02480,5833
C00177,5831
C04409,5830
C03539,5830
C16519,5829
C02474,5826
C01755,5825
C03453,5825
C00880,5824
C21072,5824
C02375,5823
C11536,5822
C02478,5819
C06735,5815
C00935,5813
C02167,5811
C01412,5810
C00599,5809
C06319,5807
C00565,5806
C02949,5806
C00876,5805
C04146,5802
C02501,5802
C03172,5799
C00261,5799
C00187,5795
C00588,5792
C04324,5792
C03485,5792
C00193,5792
C03576,5789
C02583,5785
C04294,5783
C05772,5783
C06102,5779
C14819,5776
C07479,5775
C02130,5771
C00323,5767
C19709,5764
C18094,5764
C00603,5758
C03733,5756
C05358,5756
C05357,5756
C00237,5754
C04052,5753
C00535,5752
C04881,5752
C00805,5750
C00898,5747
C15613,5746
C06760,5745
C00682,5745
C17345,5744
C17346,5744
C17343,5744
C05329,5742
C04105,5742
C05232,5742
C14610,5742
C00566,5741
C00219,5739
C05360,5739
C02247,5736
C07585,5735
C00449,5735
C07447,5735
C03598,5735
C01161,5735
C03167,5732
C03599,5727
C01998,5726
C07446,5725
C16834,5725
C12650,5725
C00763,5725
C12448,5725
C16543,5725
C16837,5725
C11004,5725
C01416,5725
C02391,5725
C16836,5725
C16647,5725
C16641,5725
C03671,5724
C01764,5723
C03446,5723
C00643,5719
C07087,5719
C03283,5719
C04756,5718
C04017,5715
C04015,5715
C03708,5715
C19713,5714
C20683,5713
C01101,5711
C04297,5707
C00819,5705
C04076,5702
C05823,5700
C05984,5700
C01384,5699
C00312,5697
C06892,5696
C00128,5693
C00411,5691
C12203,5691
C03410,5690
C03691,5690
C19725,5690
C00861,5689
C06108,5689
C01334,5687
C01227,5687
C16463,5686
C01080,5683
C00309,5682
C03313,5682
C00591,5681
C01628,5678
C02059,5678
C05850,5678
C01064,5678
C04558,5677
C04559,5677
C06336,5673
C19489,5673
C06210,5673
C19490,5673
C07085,5673
C14850,5673
C19604,5673
C07089,5673
C00937,5672
C01163,5671
C00482,5670
C01424,5667
C06313,5667
C04216,5665
C01368,5664
C03169,5664
C06193,5664
C00396,5664
C01367,5664
C05822,5664
C05986,5661
C00113,5650
C00470,5649
C00414,5638
C01286,5637
C01825,5635
C03012,5634
C00508,5633
C00633,5629
C01194,5629
C06761,5628
C04434,5620
C01115,5619
C00513,5619
C00698,5616
C00919,5616
C11145,5616
C06893,5613
C01180,5613
C07305,5612
C19843,5612
C03203,5611
C00810,5611
C05648,5611
C06762,5607
C15599,5606
C00583,5603
C14180,5602
C00793,5602
C04348,5600
C01240,5600
C00196,5598
C05139,5594
C02297,5592
C03687,5592
C15521,5591
C11354,5590
C02137,5590
C00642,5590
C00951,5590
C00244,5589
C04642,5589
C14088,5588
C00664,5588
C03590,5588
C14110,5588
C14109,5588
C14103,5588
C16168,5585
C16172,5585
C00770,5584
C00695,5584
C00700,5583
C00497,5582
C01812,5580
C04546,5580
C01598,5576
C11831,5573
C05557,5570
C01131,5566
C06441,5566
C20374,5561
C20378,5561
C06426,5559
C03005,5559
C02050,5559
C03595,5559
C16162,5559
C03035,5559
C12092,5559
C00587,5554
C11821,5553
C19846,5552
C11551,5551
C11552,5551
C06143,5551
C02355,5549
C06194,5549
C02353,5549
C02354,5549
C03419,5549
C04536,5545
C04053,5542
C00628,5541
C13747,5540
C00530,5540
C18028,5537
C02143,5537
C16581,5537
C00854,5536
C11376,5527
C03033,5527
C05787,5527
C03440,5526
C01438,5525
C02557,5521
C12632,5519
C04900,5519
C05791,5519
C00146,5518
C01239,5518
C00207,5517
C01468,5517
C00916,5514
C12248,5513
C16356,5510
C16358,5510
C19574,5500
C01151,5497
C06033,5496
C04540,5496
C06758,5490
C07214,5490
C07209,5490
C00827,5489
C06027,5488
C00087,5488
C05610,5485
C02666,5485
C06019,5484
C16453,5482
C00423,5482
C16179,5481
C16163,5481
C21935,5481
C21937,5481
C16171,5481
C16180,5481
C21943,5481
C16530,5481
C16164,5481
C16167,5481
C06672,5476
C05165,5476
C05141,5476
C03110,5476
C03917,5475
C15541,5472
C03802,5470
C11830,5466
C11829,5466
C00734,5464
C03920,5460
C05300,5457
C00617,5456
C15650,5451
C01241,5448
C01107,5447
C06020,5446
C01291,5446
C06021,5446
C03557,5443
C02798,5437
C02073,5435
C00479,5433
C01042,5431
C07108,5429
C05478,5429
C06604,5428
C06606,5428
C00976,5423
C18049,5422
C20485,5420
C01127,5420
C02091,5414
C01147,5414
C12314,5414
C14768,5413
C14771,5413
C14769,5413
C14770,5413
C01417,5413
C06741,5412
C00420,5412
C11148,5407
C01204,5405
C00623,5402
C00777,5402
C15606,5400
C03852,5399
C05472,5399
C05470,5399
C05480,5399
C06118,5398
C00507,5398
C01234,5397
C19848,5395
C06232,5395
C18237,5395
C03428,5395
C03198,5394
C20258,5394
C04157,5393
C00519,5388
C01021,5386
C19722,5385
C20895,5385
C00972,5385
C20646,5385
C00329,5382
C04545,5382
C06022,5379
C05102,5377
C06104,5376
C20675,5375
C20676,5375
C19745,5372
C05484,5371
C05482,5371
C05481,5371
C01920,5371
C05483,5371
C19723,5370
C07836,5370
C20239,5369
C20248,5367
C19871,5365
C01026,5365
C11472,5364
C11514,5362
C02341,5362
C00714,5360
C02352,5360
C04044,5354
C12623,5354
C19153,5353
C21485,5350
C05773,5349
C00252,5349
C04178,5349
C20062,5349
C19878,5345
C06024,5344
C02220,5340
C00602,5339
C03773,5339
C16520,5337
C05301,5329
C05298,5329
C01516,5329
C19975,5328
C07838,5327
C18241,5324
C16475,5324
C19882,5324
C06174,5324
C17551,5322
C05812,5322
C17552,5322
C15651,5322
C05811,5322
C19770,5321
C19769,5321
C03454,5321
C21754,5318
C19724,5317
C06400,5316
C19155,5314
C01203,5313
C05924,5313
C00431,5312
C04573,5304
C03233,5302
C06040,5295
C06564,5295
C20267,5292
C05432,5292
C16221,5288
C07535,5287
C00829,5287
C16547,5283
C14826,5283
C14556,5283
C06800,5283
C16680,5283
C19563,5283
C07496,5283
C16550,5283
C19559,5283
C19594,5283
C19488,5283
C12673,5283
C14825,5283
C05291,5283
C06868,5283
C16677,5283
C05643,5283
C14853,5283
C16555,5283
C19585,5283
C19577,5283
C16679,5283
C14782,5283
C14749,5283
C14781,5283
C16560,5283
C07047,5283
C14866,5283
C14814,5283
C05011,5283
C14849,5283
C19580,5283
C11785,5283
C14813,5283
C16835,5283
C07481,5283
C05296,5283
C14040,5283
C16756,5283
C16546,5283
C14778,5283
C19595,5283
C16607,5283
C14854,5283
C19566,5283
C19152,5281
C03297,5280
C03564,5280
C01918,5280
C16698,5276
C19879,5276
C02986,5273
C02805,5273
C00956,5271
C04628,5270
C04832,5270
C16688,5268
C04507,5266
C19154,5264
C16243,5264
C16246,5263
C02244,5263
C05431,5262
C00748,5248
C12270,5246
C05430,5242
C20776,5242
C00697,5240
C03547,5239
C01387,5239
C11249,5239
C00072,5237
C00246,5235
C01274,5228
C06215,5224
C06717,5221
C06205,5211
C16472,5204
C16473,5204
C11542,5204
C20359,5203
C03626,5202
C01104,5196
C16242,5192
C15810,5190
C00703,5187
C00825,5182
C03154,5181
C01984,5181
C00879,5180
C07345,5180
C00192,5177
C02527,5177
C06320,5177
C03415,5177
C04125,5175
C04564,5175
C18345,5175
C05616,5175
C04484,5175
C06240,5174
C16014,5167
C19588,5167
C14842,5167
C16015,5167
C14844,5167
C14801,5167
C03922,5167
C21775,5167
C21776,5167
C19607,5167
C04504,5167
C06680,5167
C15596,5164
C15597,5164
C16154,5162
C06141,5162
C06140,5161
C04927,5161
C06139,5160
C06128,5160
C01876,5159
C01319,5158
C04482,5148
C00410,5143
C01143,5141
C03205,5141
C00392,5139
C12147,5139
